runname,seed,steps,tokens,prefix_match,f1
1p46G-gemma-commoncrawl-hi-29BT,4,500,1.048576,0.0077092511,0.0228986872
1p46G-gemma-commoncrawl-hi-29BT,4,5000,10.48576,0.0286343612,0.061203462800000004
1p46G-gemma-commoncrawl-hi-29BT,4,5500,11.534336,0.0363436123,0.0710755451
1p46G-gemma-commoncrawl-hi-29BT,4,6000,12.582912,0.0385462555,0.0735089647
1p46G-gemma-commoncrawl-hi-29BT,4,6500,13.631488,0.0352422907,0.072462384
1p46G-gemma-commoncrawl-hi-29BT,4,7000,14.680064,0.0330396476,0.07374070840000001
1p46G-gemma-commoncrawl-hi-29BT,4,7500,15.72864,0.041850220300000004,0.0877220756
1p46G-gemma-commoncrawl-hi-29BT,4,8000,16.777216,0.037444933900000005,0.0746061184
1p46G-gemma-commoncrawl-hi-29BT,4,8500,17.825792,0.0385462555,0.0745243376
1p46G-gemma-commoncrawl-hi-29BT,4,9000,18.874368,0.037444933900000005,0.0730211768
1p46G-gemma-commoncrawl-hi-29BT,4,9500,19.922944,0.039647577100000005,0.0794153989
baseline-hi-,42,0,0.0,0.0,0.0
1p46G-gemma-lynx-hi-29BT,6,0,0.0,0.0,0.0
1p46G-gemma-lynx-hi-29BT,6,1000,2.097152,0.0077092511,0.026908493000000002
1p46G-gemma-lynx-hi-29BT,6,10000,20.97152,0.031938326,0.0665671733
1p46G-gemma-lynx-hi-29BT,6,10500,22.020096,0.031938326,0.0646155115
1p46G-gemma-lynx-hi-29BT,6,11000,23.068672,0.041850220300000004,0.0793985583
1p46G-gemma-lynx-hi-29BT,6,11500,24.117248,0.0385462555,0.0815230898
1p46G-gemma-lynx-hi-29BT,6,12000,25.165824,0.0407488987,0.0735842783
1p46G-gemma-lynx-hi-29BT,6,12500,26.2144,0.0363436123,0.0740630261
1p46G-gemma-lynx-hi-29BT,6,13000,27.262976,0.0352422907,0.0798707522
1p46G-gemma-lynx-hi-29BT,6,13500,28.311552,0.0407488987,0.0773839219
1p46G-gemma-lynx-hi-29BT,6,14000,29.360128,0.0407488987,0.0733339584
